t, dist, e_dist, dist_err, input, output, error
0.031900, -3.812210, 70.312825, -74.125035, -1.570796, 0.901320, -2.472116, 
0.032000, -3.852564, 69.759237, -73.611801, -1.570796, 0.900413, -2.471209, 
0.032100, -3.892309, 69.208465, -73.100774, -1.570796, 0.899503, -2.470299, 
0.032200, -3.931440, 68.660520, -72.591959, -1.570796, 0.898591, -2.469387, 
0.032300, -3.969949, 68.115409, -72.085359, -1.570796, 0.897676, -2.468472, 
0.032400, -4.007832, 67.573143, -71.580975, -1.570796, 0.896760, -2.467556, 
0.032500, -4.045082, 67.033727, -71.078810, -1.570796, 0.895841, -2.466637, 
0.032600, -4.081694, 66.497170, -70.578864, -1.570796, 0.894920, -2.465716, 
0.032700, -4.117661, 65.963479, -70.081139, -1.570796, 0.893996, -2.464792, 
0.032800, -4.152977, 65.432659, -69.585636, -1.570796, 0.893071, -2.463867, 
0.032900, -4.187638, 64.904716, -69.092354, -1.570796, 0.892143, -2.462939, 
0.033000, -4.221637, 64.379657, -68.601294, -1.570796, 0.891214, -2.462010, 
0.033100, -4.254970, 63.857484, -68.112454, -1.570796, 0.890282, -2.461078, 
0.033200, -4.287631, 63.338204, -67.625835, -1.570796, 0.889348, -2.460144, 
0.033300, -4.319615, 62.821819, -67.141434, -1.570796, 0.888412, -2.459208, 
0.033400, -4.350917, 62.308333, -66.659249, -1.570796, 0.887473, -2.458269, 
0.033500, -4.381531, 61.797748, -66.179280, -1.570796, 0.886533, -2.457329, 
0.033600, -4.411454, 61.290069, -65.701523, -1.570796, 0.885591, -2.456387, 
0.033700, -4.440680, 60.785296, -65.225976, -1.570796, 0.884647, -2.455443, 
0.033800, -4.469205, 60.283432, -64.752637, -1.570796, 0.883700, -2.454496, 
0.033900, -4.497024, 59.784477, -64.281501, -1.570796, 0.882752, -2.453548, 
0.034000, -4.524133, 59.288433, -63.812566, -1.570796, 0.881802, -2.452598, 
0.034100, -4.550528, 58.795300, -63.345828, -1.570796, 0.880849, -2.451645, 
0.034200, -4.576204, 58.305079, -62.881283, -1.570796, 0.879895, -2.450691, 
0.034300, -4.601157, 57.817770, -62.418927, -1.570796, 0.878939, -2.449735, 
0.034400, -4.625384, 57.333372, -61.958756, -1.570796, 0.877981, -2.448777, 
0.034500, -4.648881, 56.851884, -61.500764, -1.570796, 0.877021, -2.447817, 
0.034600, -4.671643, 56.373305, -61.044948, -1.570796, 0.876059, -2.446855, 
0.034700, -4.693668, 55.897634, -60.591301, -1.570796, 0.875095, -2.445891, 
0.034800, -4.714951, 55.424869, -60.139820, -1.570796, 0.874129, -2.444925, 
0.034900, -4.735490, 54.955008, -59.690498, -1.570796, 0.873162, -2.443958, 
0.035000, -4.755281, 54.488049, -59.243330, -1.570796, 0.872192, -2.442988, 
0.035100, -4.774321, 54.023989, -58.798310, -1.570796, 0.871221, -2.442017, 
0.035200, -4.792608, 53.562825, -58.355433, -1.570796, 0.870248, -2.441044, 
0.035300, -4.810137, 53.104555, -57.914692, -1.570796, 0.869273, -2.440069, 
0.035400, -4.826907, 52.649174, -57.476081, -1.570796, 0.868297, -2.439093, 
0.035500, -4.842915, 52.196680, -57.039595, -1.570796, 0.867318, -2.438114, 
0.035600, -4.858158, 51.747068, -56.605225, -1.570796, 0.866338, -2.437134, 
0.035700, -4.872633, 51.300334, -56.172967, -1.570796, 0.865356, -2.436152, 
0.035800, -4.886340, 50.856474, -55.742814, -1.570796, 0.864373, -2.435169, 
0.035900, -4.899274, 50.415484, -55.314758, -1.570796, 0.863387, -2.434183, 
0.036000, -4.911435, 49.977358, -54.888793, -1.570796, 0.862400, -2.433196, 
0.036100, -4.922821, 49.542092, -54.464912, -1.570796, 0.861412, -2.432208, 
0.036200, -4.933429, 49.109680, -54.043109, -1.570796, 0.860421, -2.431217, 
0.036300, -4.943258, 48.680117, -53.623375, -1.570796, 0.859429, -2.430225, 
0.036400, -4.952306, 48.253397, -53.205704, -1.570796, 0.858435, -2.429231, 
0.036500, -4.960573, 47.829515, -52.790088, -1.570796, 0.857440, -2.428236, 
0.036600, -4.968056, 47.408465, -52.376521, -1.570796, 0.856443, -2.427239, 
0.036700, -4.974755, 46.990241, -51.964996, -1.570796, 0.855445, -2.426241, 
0.036800, -4.980668, 46.574836, -51.555503, -1.570796, 0.854445, -2.425241, 
0.036900, -4.985794, 46.162244, -51.148038, -1.570796, 0.853443, -2.424239, 
0.037000, -4.990133, 45.752458, -50.742591, -1.570796, 0.852440, -2.423236, 
0.037100, -4.993685, 45.345471, -50.339156, -1.570796, 0.851435, -2.422231, 
0.037200, -4.996447, 44.941278, -49.937725, -1.570796, 0.850428, -2.421224, 
0.037300, -4.998421, 44.539869, -49.538290, -1.570796, 0.849420, -2.420216, 
0.037400, -4.999605, 44.141240, -49.140845, -1.570796, 0.848411, -2.419207, 
0.037500, -5.000000, 43.745381, -48.745381, -1.570796, 0.847400, -2.418196, 
0.037600, -4.999605, 43.352286, -48.351891, -1.570796, 0.846388, -2.417184, 
0.037700, -4.998421, 42.961947, -47.960368, -1.570796, 0.845374, -2.416170, 
0.037800, -4.996448, 42.574356, -47.570804, -1.570796, 0.844359, -2.415155, 
0.037900, -4.993685, 42.189506, -47.183191, -1.570796, 0.843342, -2.414138, 
0.038000, -4.990134, 41.807388, -46.797522, -1.570796, 0.842324, -2.413120, 
0.038100, -4.985795, 41.427995, -46.413790, -1.570796, 0.841304, -2.412100, 
0.038200, -4.980668, 41.051319, -46.031987, -1.570796, 0.840283, -2.411079, 
0.038300, -4.974756, 40.677351, -45.652106, -1.570796, 0.839260, -2.410056, 
0.038400, -4.968057, 40.306082, -45.274139, -1.570796, 0.838237, -2.409033, 
0.038500, -4.960574, 39.937505, -44.898079, -1.570796, 0.837211, -2.408007, 
0.038600, -4.952308, 39.571611, -44.523919, -1.570796, 0.836185, -2.406981, 
0.038700, -4.943259, 39.208391, -44.151651, -1.570796, 0.835157, -2.405953, 
0.038800, -4.933431, 38.847837, -43.781268, -1.570796, 0.834127, -2.404923, 
0.038900, -4.922823, 38.489940, -43.412762, -1.570796, 0.833097, -2.403893, 
0.039000, -4.911437, 38.134691, -43.046128, -1.570796, 0.832065, -2.402861, 
0.039100, -4.899276, 37.782080, -42.681357, -1.570796, 0.831032, -2.401828, 
0.039200, -4.886342, 37.432100, -42.318442, -1.570796, 0.829997, -2.400793, 
0.039300, -4.872636, 37.084741, -41.957377, -1.570796, 0.828961, -2.399757, 
0.039400, -4.858160, 36.739994, -41.598154, -1.570796, 0.827924, -2.398720, 
0.039500, -4.842917, 36.397850, -41.240767, -1.570796, 0.826886, -2.397682, 
0.039600, -4.826910, 36.058299, -40.885209, -1.570796, 0.825846, -2.396642, 
0.039700, -4.810140, 35.721332, -40.531472, -1.570796, 0.824805, -2.395601, 
0.039800, -4.792610, 35.386940, -40.179551, -1.570796, 0.823763, -2.394559, 
0.039900, -4.774324, 35.055114, -39.829438, -1.570796, 0.822720, -2.393516, 
0.040000, -4.755284, 34.725843, -39.481128, -1.570796, 0.821676, -2.392472, 
0.040100, -4.735493, 34.399119, -39.134612, -1.570796, 0.820630, -2.391426, 
0.040200, -4.714954, 34.074932, -38.789886, -1.570796, 0.819583, -2.390379, 
0.040300, -4.693671, 33.753272, -38.446943, -1.570796, 0.818535, -2.389331, 
0.040400, -4.671647, 33.434130, -38.105776, -1.570796, 0.817486, -2.388282, 
0.040500, -4.648884, 33.117495, -37.766379, -1.570796, 0.816436, -2.387232, 
0.040600, -4.625388, 32.803359, -37.428747, -1.570796, 0.815384, -2.386180, 
0.040700, -4.601161, 32.491711, -37.092872, -1.570796, 0.814332, -2.385128, 
0.040800, -4.576208, 32.182542, -36.758750, -1.570796, 0.813278, -2.384074, 
0.040900, -4.550532, 31.875842, -36.426374, -1.570796, 0.812223, -2.383019, 
0.041000, -4.524138, 31.571601, -36.095738, -1.570796, 0.811167, -2.381963, 
0.041100, -4.497029, 31.269809, -35.766837, -1.570796, 0.810110, -2.380906, 
0.041200, -4.469210, 30.970456, -35.439665, -1.570796, 0.809052, -2.379848, 
0.041300, -4.440685, 30.673532, -35.114217, -1.570796, 0.807993, -2.378789, 
0.041400, -4.411459, 30.379028, -34.790487, -1.570796, 0.806933, -2.377729, 
0.041500, -4.381536, 30.086933, -34.468469, -1.570796, 0.805872, -2.376668, 
0.041600, -4.350921, 29.797238, -34.148159, -1.570796, 0.804810, -2.375606, 
0.041700, -4.319620, 29.509932, -33.829552, -1.570796, 0.803746, -2.374542, 
0.041800, -4.287636, 29.225005, -33.512641, -1.570796, 0.802682, -2.373478, 
0.041900, -4.254975, 28.942447, -33.197423, -1.570796, 0.801617, -2.372413, 
0.042000, -4.221643, 28.662249, -32.883892, -1.570796, 0.800551, -2.371347, 
0.042100, -4.187643, 28.384400, -32.572043, -1.570796, 0.799483, -2.370279, 
0.042200, -4.152983, 28.108889, -32.261872, -1.570796, 0.798415, -2.369211, 
0.042300, -4.117666, 27.835708, -31.953374, -1.570796, 0.797346, -2.368142, 
0.042400, -4.081699, 27.564845, -31.646545, -1.570796, 0.796276, -2.367072, 
0.042500, -4.045088, 27.296291, -31.341380, -1.570796, 0.795205, -2.366001, 
0.042600, -4.007838, 27.030036, -31.037874, -1.570796, 0.794133, -2.364929, 
0.042700, -3.969955, 26.766069, -30.736024, -1.570796, 0.793060, -2.363856, 
0.042800, -3.931446, 26.504379, -30.435825, -1.570796, 0.791986, -2.362782, 
0.042900, -3.892315, 26.244958, -30.137273, -1.570796, 0.790912, -2.361708, 
0.043000, -3.852570, 25.987795, -29.840365, -1.570796, 0.789836, -2.360632, 
0.043100, -3.812216, 25.732880, -29.545096, -1.570796, 0.788760, -2.359556, 
0.043200, -3.771261, 25.480202, -29.251462, -1.570796, 0.787682, -2.358478, 
0.043300, -3.729709, 25.229751, -28.959460, -1.570796, 0.786604, -2.357400, 
0.043400, -3.687569, 24.981517, -28.669087, -1.570796, 0.785525, -2.356321, 
0.043500, -3.644847, 24.735490, -28.380337, -1.570796, 0.784445, -2.355241, 
0.043600, -3.601549, 24.491660, -28.093209, -1.570796, 0.783364, -2.354160, 
0.043700, -3.557682, 24.250017, -27.807699, -1.570796, 0.782283, -2.353079, 
0.043800, -3.513254, 24.010549, -27.523803, -1.570796, 0.781200, -2.351996, 
0.043900, -3.468271, 23.773248, -27.241519, -1.570796, 0.780117, -2.350913, 
0.044000, -3.422740, 23.538103, -26.960843, -1.570796, 0.779033, -2.349829, 
0.044100, -3.376668, 23.305104, -26.681772, -1.570796, 0.777948, -2.348744, 
0.044200, -3.330064, 23.074240, -26.404304, -1.570796, 0.776863, -2.347659, 
0.044300, -3.282933, 22.845501, -26.128435, -1.570796, 0.775776, -2.346572, 
0.044400, -3.235284, 22.618878, -25.854162, -1.570796, 0.774689, -2.345485, 
0.044500, -3.187124, 22.394360, -25.581484, -1.570796, 0.773601, -2.344397, 
0.044600, -3.138461, 22.171936, -25.310398, -1.570796, 0.772513, -2.343309, 
0.044700, -3.089303, 21.951597, -25.040900, -1.570796, 0.771423, -2.342219, 
0.044800, -3.039656, 21.733333, -24.772989, -1.570796, 0.770333, -2.341129, 
0.044900, -2.989530, 21.517133, -24.506662, -1.570796, 0.769243, -2.340039, 
0.045000, -2.938931, 21.302986, -24.241918, -1.570796, 0.768151, -2.338947, 
0.045100, -2.887868, 21.090884, -23.978753, -1.570796, 0.767059, -2.337855, 
0.045200, -2.836350, 20.880816, -23.717166, -1.570796, 0.765966, -2.336762, 
0.045300, -2.784383, 20.672771, -23.457154, -1.570796, 0.764872, -2.335668, 
0.045400, -2.731977, 20.466740, -23.198717, -1.570796, 0.763778, -2.334574, 
0.045500, -2.679139, 20.262712, -22.941851, -1.570796, 0.762683, -2.333479, 
0.045600, -2.625878, 20.060677, -22.686555, -1.570796, 0.761587, -2.332383, 
0.045700, -2.572203, 19.860626, -22.432828, -1.570796, 0.760491, -2.331287, 
0.045800, -2.518121, 19.662547, -22.180668, -1.570796, 0.759394, -2.330190, 
0.045900, -2.463642, 19.466431, -21.930073, -1.570796, 0.758297, -2.329093, 
0.046000, -2.408774, 19.272268, -21.681041, -1.570796, 0.757199, -2.327995, 
0.046100, -2.353525, 19.080047, -21.433572, -1.570796, 0.756100, -2.326896, 
0.046200, -2.297905, 18.889759, -21.187663, -1.570796, 0.755000, -2.325796, 
0.046300, -2.241921, 18.701393, -20.943314, -1.570796, 0.753900, -2.324696, 
0.046400, -2.185584, 18.514939, -20.700524, -1.570796, 0.752800, -2.323596, 
0.046500, -2.128902, 18.330388, -20.459290, -1.570796, 0.751699, -2.322495, 
0.046600, -2.071883, 18.147729, -20.219613, -1.570796, 0.750597, -2.321393, 
0.046700, -2.014538, 17.966952, -19.981490, -1.570796, 0.749494, -2.320290, 
0.046800, -1.956874, 17.788047, -19.744921, -1.570796, 0.748391, -2.319187, 
0.046900, -1.898901, 17.611004, -19.509905, -1.570796, 0.747288, -2.318084, 
0.047000, -1.840628, 17.435813, -19.276441, -1.570796, 0.746184, -2.316980, 
0.047100, -1.782065, 17.262463, -19.044528, -1.570796, 0.745079, -2.315875, 
0.047200, -1.723220, 17.090946, -18.814166, -1.570796, 0.743974, -2.314770, 
0.047300, -1.664104, 16.921250, -18.585353, -1.570796, 0.742869, -2.313665, 
0.047400, -1.604724, 16.753366, -18.358090, -1.570796, 0.741762, -2.312558, 
0.047500, -1.545091, 16.587283, -18.132374, -1.570796, 0.740656, -2.311452, 
0.047600, -1.485214, 16.422993, -17.908206, -1.570796, 0.739548, -2.310344, 
0.047700, -1.425102, 16.260484, -17.685586, -1.570796, 0.738441, -2.309237, 
0.047800, -1.364766, 16.099746, -17.464512, -1.570796, 0.737333, -2.308129, 
0.047900, -1.304214, 15.940771, -17.244984, -1.570796, 0.736224, -2.307020, 
0.048000, -1.243456, 15.783547, -17.027002, -1.570796, 0.735115, -2.305911, 
0.048100, -1.182501, 15.628065, -16.810566, -1.570796, 0.734005, -2.304801, 
0.048200, -1.121360, 15.474314, -16.595674, -1.570796, 0.732895, -2.303691, 
0.048300, -1.060042, 15.322286, -16.382328, -1.570796, 0.731784, -2.302580, 
0.048400, -0.998556, 15.171969, -16.170525, -1.570796, 0.730673, -2.301469, 
0.048500, -0.936913, 15.023354, -15.960267, -1.570796, 0.729562, -2.300358, 
0.048600, -0.875122, 14.876431, -15.751553, -1.570796, 0.728450, -2.299246, 
0.048700, -0.813192, 14.731190, -15.544382, -1.570796, 0.727338, -2.298134, 
0.048800, -0.751134, 14.587621, -15.338755, -1.570796, 0.726225, -2.297021, 
0.048900, -0.688958, 14.445714, -15.134671, -1.570796, 0.725112, -2.295908, 
0.049000, -0.626673, 14.305459, -14.932131, -1.570796, 0.723998, -2.294794, 
0.049100, -0.564288, 14.166846, -14.731134, -1.570796, 0.722884, -2.293680, 
0.049200, -0.501815, 14.029866, -14.531680, -1.570796, 0.721770, -2.292566, 
0.049300, -0.439262, 13.894507, -14.333770, -1.570796, 0.720655, -2.291451, 
0.049400, -0.376640, 13.760762, -14.137402, -1.570796, 0.719540, -2.290336, 
0.049500, -0.313959, 13.628618, -13.942578, -1.570796, 0.718424, -2.289220, 
0.049600, -0.251228, 13.498068, -13.749296, -1.570796, 0.717308, -2.288104, 
0.049700, -0.188457, 13.369100, -13.557557, -1.570796, 0.716192, -2.286988, 
0.049800, -0.125657, 13.241705, -13.367362, -1.570796, 0.715075, -2.285871, 
0.049900, -0.062837, 13.115873, -13.178709, -1.570796, 0.713958, -2.284754, 
0.050000, -0.000007, 12.991594, -12.991600, -1.570796, 0.712841, -2.283637, 
0.050100, 0.062824, 12.868858, -12.806034, -1.570796, 0.711723, -2.282519, 
0.050200, 0.125644, 12.747655, -12.622011, -1.570796, 0.710605, -2.281401, 
0.050300, 0.188444, 12.627976, -12.439531, -1.570796, 0.709486, -2.280282, 
0.050400, 0.251215, 12.509810, -12.258595, -1.570796, 0.708368, -2.279164, 
0.050500, 0.313946, 12.393148, -12.079202, -1.570796, 0.707249, -2.278045, 
0.050600, 0.376627, 12.277979, -11.901352, -1.570796, 0.706129, -2.276925, 
0.050700, 0.439249, 12.164295, -11.725045, -1.570796, 0.705009, -2.275805, 
0.050800, 0.501802, 12.052084, -11.550282, -1.570796, 0.703889, -2.274685, 
0.050900, 0.564275, 11.941338, -11.377063, -1.570796, 0.702769, -2.273565, 
0.051000, 0.626660, 11.832046, -11.205386, -1.570796, 0.701649, -2.272445, 
0.051100, 0.688945, 11.724198, -11.035254, -1.570796, 0.700528, -2.271324, 
0.051200, 0.751121, 11.617786, -10.866664, -1.570796, 0.699407, -2.270203, 
0.051300, 0.813179, 11.512798, -10.699618, -1.570796, 0.698285, -2.269081, 
0.051400, 0.875109, 11.409224, -10.534116, -1.570796, 0.697163, -2.267959, 
0.051500, 0.936900, 11.307056, -10.370156, -1.570796, 0.696041, -2.266837, 
0.051600, 0.998543, 11.206284, -10.207740, -1.570796, 0.694919, -2.265715, 
0.051700, 1.060029, 11.106896, -10.046867, -1.570796, 0.693797, -2.264593, 
0.051800, 1.121347, 11.008885, -9.887537, -1.570796, 0.692674, -2.263470, 
0.051900, 1.182488, 10.912239, -9.729750, -1.570796, 0.691551, -2.262347, 
0.052000, 1.243443, 10.816949, -9.573506, -1.570796, 0.690428, -2.261224, 
0.052100, 1.304201, 10.723005, -9.418804, -1.570796, 0.689304, -2.260100, 
0.052200, 1.364753, 10.630397, -9.265644, -1.570796, 0.688180, -2.258976, 
0.052300, 1.425090, 10.539116, -9.114026, -1.570796, 0.687057, -2.257853, 
0.052400, 1.485201, 10.449152, -8.963950, -1.570796, 0.685932, -2.256728, 
0.052500, 1.545078, 10.360494, -8.815416, -1.570796, 0.684808, -2.255604, 
0.052600, 1.604712, 10.273134, -8.668422, -1.570796, 0.683683, -2.254479, 
0.052700, 1.664091, 10.187060, -8.522969, -1.570796, 0.682559, -2.253355, 
0.052800, 1.723208, 10.102264, -8.379056, -1.570796, 0.681434, -2.252230, 
0.052900, 1.782053, 10.018736, -8.236683, -1.570796, 0.680308, -2.251104, 
0.053000, 1.840616, 9.936465, -8.095849, -1.570796, 0.679183, -2.249979, 
0.053100, 1.898889, 9.855443, -7.956554, -1.570796, 0.678057, -2.248853, 
0.053200, 1.956862, 9.775659, -7.818797, -1.570796, 0.676932, -2.247728, 
0.053300, 2.014526, 9.697103, -7.682577, -1.570796, 0.675806, -2.246602, 
0.053400, 2.071872, 9.619766, -7.547894, -1.570796, 0.674680, -2.245476, 
0.053500, 2.128890, 9.543637, -7.414747, -1.570796, 0.673553, -2.244349, 
0.053600, 2.185573, 9.468708, -7.283135, -1.570796, 0.672427, -2.243223, 
0.053700, 2.241910, 9.394968, -7.153058, -1.570796, 0.671300, -2.242096, 
0.053800, 2.297893, 9.322407, -7.024514, -1.570796, 0.670173, -2.240969, 
0.053900, 2.353513, 9.251016, -6.897503, -1.570796, 0.669046, -2.239842, 
0.054000, 2.408762, 9.180785, -6.772023, -1.570796, 0.667919, -2.238715, 
0.054100, 2.463631, 9.111704, -6.648074, -1.570796, 0.666792, -2.237588, 
0.054200, 2.518110, 9.043764, -6.525654, -1.570796, 0.665665, -2.236461, 
0.054300, 2.572192, 8.976954, -6.404763, -1.570796, 0.664537, -2.235333, 
0.054400, 2.625867, 8.911265, -6.285398, -1.570796, 0.663410, -2.234206, 
0.054500, 2.679128, 8.846687, -6.167559, -1.570796, 0.662282, -2.233078, 
0.054600, 2.731966, 8.783211, -6.051245, -1.570796, 0.661154, -2.231950, 
0.054700, 2.784372, 8.720826, -5.936454, -1.570796, 0.660026, -2.230822, 
0.054800, 2.836339, 8.659523, -5.823184, -1.570796, 0.658898, -2.229694, 
0.054900, 2.887858, 8.599292, -5.711434, -1.570796, 0.657769, -2.228565, 
0.055000, 2.938920, 8.540123, -5.601202, -1.570796, 0.656641, -2.227437, 
0.055100, 2.989519, 8.482007, -5.492488, -1.570796, 0.655512, -2.226308, 
0.055200, 3.039646, 8.424934, -5.385288, -1.570796, 0.654384, -2.225180, 
0.055300, 3.089292, 8.368894, -5.279601, -1.570796, 0.653255, -2.224051, 
0.055400, 3.138451, 8.313877, -5.175426, -1.570796, 0.652126, -2.222922, 
0.055500, 3.187114, 8.259874, -5.072760, -1.570796, 0.650997, -2.221793, 
0.055600, 3.235274, 8.206875, -4.971601, -1.570796, 0.649868, -2.220664, 
0.055700, 3.282923, 8.154870, -4.871947, -1.570796, 0.648739, -2.219535, 
0.055800, 3.330054, 8.103850, -4.773796, -1.570796, 0.647610, -2.218406, 
0.055900, 3.376659, 8.053805, -4.677146, -1.570796, 0.646481, -2.217277, 
0.056000, 3.422730, 8.004725, -4.581995, -1.570796, 0.645351, -2.216147, 
0.056100, 3.468261, 7.956600, -4.488339, -1.570796, 0.644222, -2.215018, 
0.056200, 3.513245, 7.909422, -4.396177, -1.570796, 0.643092, -2.213888, 
0.056300, 3.557673, 7.863179, -4.305506, -1.570796, 0.641963, -2.212759, 
0.056400, 3.601540, 7.817863, -4.216323, -1.570796, 0.640833, -2.211629, 
0.056500, 3.644838, 7.773464, -4.128626, -1.570796, 0.639704, -2.210500, 
0.056600, 3.687561, 7.729972, -4.042411, -1.570796, 0.638574, -2.209370, 
0.056700, 3.729701, 7.687377, -3.957676, -1.570796, 0.637444, -2.208240, 
0.056800, 3.771252, 7.645670, -3.874418, -1.570796, 0.636314, -2.207110, 
0.056900, 3.812208, 7.604842, -3.792634, -1.570796, 0.635184, -2.205980, 
0.057000, 3.852561, 7.564882, -3.712321, -1.570796, 0.634054, -2.204850, 
0.057100, 3.892307, 7.525781, -3.633474, -1.570796, 0.632924, -2.203720, 
0.057200, 3.931438, 7.487530, -3.556092, -1.570796, 0.631794, -2.202590, 
0.057300, 3.969947, 7.450118, -3.480171, -1.570796, 0.630664, -2.201460, 
0.057400, 4.007830, 7.413537, -3.405707, -1.570796, 0.629534, -2.200330, 
0.057500, 4.045081, 7.377776, -3.332696, -1.570796, 0.628403, -2.199199, 
0.057600, 4.081692, 7.342827, -3.261135, -1.570796, 0.627273, -2.198069, 
0.057700, 4.117659, 7.308679, -3.191020, -1.570796, 0.626143, -2.196939, 
0.057800, 4.152975, 7.275323, -3.122348, -1.570796, 0.625013, -2.195809, 
0.057900, 4.187636, 7.242749, -3.055113, -1.570796, 0.623882, -2.194678, 
0.058000, 4.221636, 7.210949, -2.989313, -1.570796, 0.622752, -2.193548, 
